user_id,churn_date,churn_day_since_install,last_level_reached,reason,moves_in_last_session,booster_used_last_session,ad_watch_last_session,time_spent_last_session_min
U103854,2025-07-16,49,3,ads_fatigue,13,False,5,8.79
U103855,2025-08-01,58,6,after_10_moves_no_progress,18,False,7,15.0
U103856,2025-08-11,0,2,failed_level_twice,15,True,44,51.44
U103857,2025-08-17,53,1,after_10_moves_no_progress,16,False,42,49.14
U103858,2025-06-21,49,5,failed_level_twice,15,False,3,12.72
U103859,2025-08-27,59,3,after_10_moves_no_progress,28,False,12,16.57
U103860,2025-07-27,77,1,ads_fatigue,16,False,44,58.03
U103862,2025-08-21,42,4,after_10_moves_no_progress,24,False,6,13.54
U103863,2025-08-10,71,5,failed_level_twice,26,False,34,38.68
U103864,2025-08-24,48,2,used_booster_then_quit,20,False,3,7.25
U103865,2025-07-31,82,1,used_booster_then_quit,18,False,7,6.85
U103866,2025-08-04,0,1,after_10_moves_no_progress,24,False,36,57.14
U103867,2025-08-25,5,3,failed_level_twice,25,False,13,18.14
U103868,2025-08-15,2,0,used_booster_then_quit,0,False,0,0.0
U103869,2025-08-24,74,6,ads_fatigue,27,False,24,35.74
U103870,2025-08-11,63,4,failed_level_twice,31,False,10,7.8
U103871,2025-06-01,27,1,used_booster_then_quit,23,False,6,10.04
U103872,2025-08-04,17,2,used_booster_then_quit,32,False,3,4.64
U103873,2025-08-17,44,1,after_10_moves_no_progress,14,False,21,38.45
U103874,2025-07-14,19,7,failed_level_twice,9,False,103,152.77
U103875,2025-08-27,10,4,session_timeout,11,False,5,8.97
U103876,2025-05-24,3,3,used_booster_then_quit,11,False,17,27.24
U103877,2025-07-16,75,2,other,14,False,10,9.67
U103878,2025-06-15,37,6,ads_fatigue,18,False,19,26.9
U103879,2025-08-24,89,3,failed_level_twice,30,True,10,14.87
U103880,2025-06-07,34,5,failed_level_twice,31,False,28,54.43
U103881,2025-08-10,41,3,session_timeout,12,False,22,25.49
U103882,2025-06-13,6,2,failed_level_twice,18,False,27,35.42
U103883,2025-07-15,54,4,failed_level_twice,17,False,3,7.16
U103884,2025-08-08,9,3,other,18,False,13,22.58
U103885,2025-06-13,19,1,used_booster_then_quit,20,False,6,13.88
U103886,2025-08-17,26,3,used_booster_then_quit,22,False,16,23.94
U103887,2025-06-12,1,0,after_10_moves_no_progress,0,False,0,0.0
U103888,2025-07-10,9,2,used_booster_then_quit,17,False,10,14.29
U103889,2025-08-22,1,1,ads_fatigue,20,False,17,29.12
U103890,2025-06-11,37,5,used_booster_then_quit,24,False,13,17.08
U103891,2025-08-07,38,7,used_booster_then_quit,15,False,39,56.99
U103892,2025-08-25,14,2,after_10_moves_no_progress,27,False,37,58.09
U103893,2025-07-31,21,3,failed_level_twice,14,False,20,21.71
U103894,2025-08-19,77,6,ads_fatigue,15,False,27,34.35
U103895,2025-07-06,19,6,other,17,False,18,28.91
U103896,2025-08-23,33,3,used_booster_then_quit,24,False,15,31.41
U103897,2025-08-18,3,3,after_10_moves_no_progress,16,False,11,12.57
U103898,2025-07-18,74,4,after_10_moves_no_progress,17,False,13,23.7
U103900,2025-08-22,74,2,after_10_moves_no_progress,6,False,32,43.77
U103901,2025-07-24,57,5,after_10_moves_no_progress,22,False,5,7.41
U103902,2025-07-02,31,1,other,14,False,3,10.78
U103903,2025-07-18,52,4,after_10_moves_no_progress,4,False,10,17.67
U103904,2025-06-23,30,3,session_timeout,18,True,38,58.21
U103905,2025-07-26,71,3,used_booster_then_quit,18,False,27,41.63
U103906,2025-08-24,3,2,failed_level_twice,18,False,14,22.81
U103907,2025-08-02,76,4,session_timeout,15,False,25,40.64
U103908,2025-06-18,24,3,after_10_moves_no_progress,20,False,19,38.75
U103909,2025-07-31,62,2,failed_level_twice,18,False,11,13.62
U103910,2025-08-20,0,0,used_booster_then_quit,0,False,0,0.0
U103911,2025-08-02,3,1,after_10_moves_no_progress,16,False,30,32.71
U103912,2025-08-27,24,2,used_booster_then_quit,14,False,8,13.18
U103913,2025-07-07,55,1,after_10_moves_no_progress,8,False,1,2.07
U103914,2025-08-13,4,0,after_10_moves_no_progress,0,False,0,0.0
U103915,2025-07-21,33,3,used_booster_then_quit,9,False,59,89.05
U103916,2025-08-08,68,4,after_10_moves_no_progress,12,True,18,25.37
U103917,2025-07-12,3,2,used_booster_then_quit,16,False,3,9.99
U103918,2025-08-15,8,4,used_booster_then_quit,9,True,4,8.59
U103919,2025-08-27,25,1,used_booster_then_quit,18,True,10,9.98
U103920,2025-08-18,3,2,ads_fatigue,11,False,12,17.79
U103921,2025-08-20,0,1,other,18,False,9,16.48
U103922,2025-08-12,75,6,after_10_moves_no_progress,11,False,4,10.52
U103923,2025-07-25,35,2,ads_fatigue,12,False,11,16.71
U103924,2025-06-26,55,2,failed_level_twice,22,False,7,15.54
U103925,2025-08-21,7,1,failed_level_twice,18,False,12,9.45
U103926,2025-06-09,21,1,after_10_moves_no_progress,14,False,13,23.35
U103927,2025-08-16,4,3,used_booster_then_quit,9,False,9,13.74
U103928,2025-07-11,32,1,failed_level_twice,27,True,4,10.2
U103929,2025-07-21,37,2,ads_fatigue,28,False,4,10.17
U103930,2025-06-26,52,1,ads_fatigue,26,False,12,22.59
U103931,2025-08-27,79,3,ads_fatigue,22,False,3,5.13
U103932,2025-08-17,2,4,other,18,False,13,20.08
U103933,2025-05-04,0,1,other,21,False,33,41.74
U103934,2025-08-01,44,3,used_booster_then_quit,22,False,14,14.45
U103935,2025-05-24,20,2,other,8,False,8,12.67
U103936,2025-06-20,6,4,failed_level_twice,16,False,5,10.34
U103937,2025-08-04,75,5,failed_level_twice,17,False,4,6.4
U103938,2025-08-21,82,2,after_10_moves_no_progress,25,False,13,30.42
U103940,2025-08-09,48,4,session_timeout,19,False,17,22.65
U103941,2025-06-10,8,3,after_10_moves_no_progress,16,False,2,10.16
U103942,2025-08-23,44,4,after_10_moves_no_progress,21,True,16,21.05
U103943,2025-07-28,71,6,failed_level_twice,24,False,14,22.15
U103944,2025-07-10,39,1,after_10_moves_no_progress,21,False,12,19.29
U103945,2025-08-23,49,3,failed_level_twice,28,False,22,33.73
U103946,2025-07-15,47,5,session_timeout,8,False,13,20.07
U103947,2025-08-06,16,4,used_booster_then_quit,18,False,19,30.78
U103948,2025-08-15,48,5,after_10_moves_no_progress,14,False,48,84.99
U103949,2025-08-25,24,1,after_10_moves_no_progress,20,False,12,15.11
U103950,2025-08-24,2,3,after_10_moves_no_progress,18,False,30,41.03
U103951,2025-07-25,72,3,used_booster_then_quit,17,False,27,27.8
U103952,2025-07-20,40,2,other,12,False,21,40.03
U103953,2025-07-05,27,3,other,16,False,9,19.12
U103954,2025-07-13,55,5,used_booster_then_quit,21,False,12,22.69
U103955,2025-08-21,15,2,failed_level_twice,21,False,20,27.75
U103956,2025-08-05,5,3,after_10_moves_no_progress,19,False,3,4.59
U103957,2025-07-08,10,2,used_booster_then_quit,18,False,4,4.01
U103958,2025-08-08,35,2,failed_level_twice,27,False,11,22.72
U103959,2025-05-23,15,1,session_timeout,13,False,23,26.94
U103960,2025-08-26,51,1,failed_level_twice,15,True,8,11.55
U103961,2025-08-21,18,4,after_10_moves_no_progress,12,False,15,15.01
U103962,2025-08-06,29,3,failed_level_twice,23,False,23,35.74
U103963,2025-06-20,19,2,used_booster_then_quit,23,False,6,12.01
U103964,2025-08-22,33,3,after_10_moves_no_progress,12,True,14,31.22
U103965,2025-07-14,31,3,other,20,False,7,16.54
U103966,2025-08-21,47,6,after_10_moves_no_progress,16,False,16,26.35
U103967,2025-07-02,4,4,used_booster_then_quit,24,False,13,17.93
U103968,2025-07-23,38,1,used_booster_then_quit,12,False,19,22.78
U103969,2025-08-24,29,5,failed_level_twice,10,True,11,14.25
U103970,2025-08-16,1,1,failed_level_twice,19,True,14,16.35
U103971,2025-07-17,77,2,used_booster_then_quit,21,False,8,10.84
U103973,2025-07-21,20,2,used_booster_then_quit,12,False,23,36.01
U103974,2025-08-21,28,4,after_10_moves_no_progress,24,False,12,10.6
U103975,2025-08-18,7,1,session_timeout,14,False,14,19.91
U103976,2025-07-23,27,5,after_10_moves_no_progress,17,False,7,8.85
U103977,2025-08-19,10,2,failed_level_twice,12,False,5,11.28
U103978,2025-07-12,51,9,after_10_moves_no_progress,23,False,12,10.61
U103979,2025-07-01,42,5,used_booster_then_quit,23,False,10,14.36
U103980,2025-08-24,37,4,after_10_moves_no_progress,27,False,13,15.25
U103981,2025-08-16,3,2,after_10_moves_no_progress,13,False,9,24.37
U103983,2025-08-22,36,1,failed_level_twice,15,False,16,34.45
U103984,2025-08-11,39,4,session_timeout,29,False,6,12.06
U103985,2025-06-11,2,0,after_10_moves_no_progress,0,False,0,0.0
U103986,2025-08-27,1,0,failed_level_twice,0,False,0,0.0
U103987,2025-07-06,28,0,ads_fatigue,0,False,0,0.0
U103988,2025-08-20,22,1,session_timeout,10,False,9,14.26
U103989,2025-07-07,4,3,ads_fatigue,13,False,2,9.83
U103990,2025-08-13,31,3,after_10_moves_no_progress,15,True,3,6.37
U103991,2025-07-06,19,4,used_booster_then_quit,18,False,1,7.39
U103993,2025-08-16,39,6,ads_fatigue,16,True,21,29.13
U103994,2025-08-23,2,2,after_10_moves_no_progress,9,False,23,35.4
U103995,2025-06-28,58,0,after_10_moves_no_progress,0,False,0,0.0
U103996,2025-08-15,38,3,after_10_moves_no_progress,14,False,14,25.28
U103997,2025-07-27,1,0,session_timeout,0,False,0,0.0
U103998,2025-08-21,23,4,used_booster_then_quit,20,True,13,16.06
U103999,2025-08-17,0,0,after_10_moves_no_progress,0,False,0,0.0
U104000,2025-05-17,16,3,other,17,False,7,12.77
U104001,2025-07-06,66,10,failed_level_twice,23,False,17,18.68
U104002,2025-07-05,9,3,other,27,False,15,22.39
U104003,2025-05-24,20,0,session_timeout,0,False,0,0.0
U104004,2025-08-26,1,0,after_10_moves_no_progress,0,False,0,0.0
U104005,2025-06-09,13,3,after_10_moves_no_progress,22,False,34,37.21
U104006,2025-07-28,32,2,failed_level_twice,16,False,4,10.0
U104007,2025-05-10,2,2,other,11,False,17,16.84
U104008,2025-07-23,21,1,other,24,False,9,11.64
U104009,2025-08-06,52,6,failed_level_twice,20,False,4,4.71
U104010,2025-07-02,57,5,session_timeout,8,False,19,32.02
U104011,2025-07-24,44,1,after_10_moves_no_progress,10,False,20,31.69
U104012,2025-08-16,61,2,failed_level_twice,24,False,9,12.26
U104013,2025-08-27,0,0,after_10_moves_no_progress,0,False,0,0.0
U104014,2025-06-08,14,4,other,22,False,18,24.17
U104015,2025-08-18,44,5,failed_level_twice,15,False,20,19.04
U104016,2025-08-27,0,2,used_booster_then_quit,22,False,10,20.68
U104017,2025-08-21,17,0,after_10_moves_no_progress,0,False,0,0.0
U104019,2025-08-27,2,0,other,0,False,0,0.0
U104020,2025-06-28,0,0,after_10_moves_no_progress,0,False,0,0.0
U104021,2025-08-27,35,2,other,9,False,10,19.01
U104022,2025-06-13,30,2,session_timeout,17,False,22,29.73
U104023,2025-07-24,32,2,after_10_moves_no_progress,7,False,21,29.15
U104024,2025-08-12,6,2,failed_level_twice,6,False,2,6.93
U104025,2025-08-25,56,3,after_10_moves_no_progress,26,False,22,29.75
U104026,2025-07-29,5,3,after_10_moves_no_progress,18,False,8,10.16
U104027,2025-08-18,20,5,failed_level_twice,8,False,19,46.44
U104029,2025-08-26,12,1,used_booster_then_quit,10,False,7,16.47
U104030,2025-08-01,37,1,after_10_moves_no_progress,22,False,44,59.65
U104031,2025-08-12,78,2,ads_fatigue,23,False,4,4.06
U104032,2025-08-27,15,2,after_10_moves_no_progress,28,False,5,11.87
U104033,2025-07-07,17,4,after_10_moves_no_progress,21,False,2,4.64
U104034,2025-08-22,23,3,after_10_moves_no_progress,12,False,33,63.59
U104035,2025-07-21,16,0,after_10_moves_no_progress,17,False,4,4.74
U104036,2025-08-14,60,1,after_10_moves_no_progress,9,False,22,44.47
U104037,2025-08-16,10,1,failed_level_twice,16,False,20,21.79
U104038,2025-07-11,1,0,ads_fatigue,0,False,0,0.0
U104039,2025-07-11,25,3,failed_level_twice,21,False,16,26.03
U104040,2025-07-24,71,0,session_timeout,16,False,11,17.57
U104041,2025-08-26,10,5,ads_fatigue,26,False,7,24.81
U104042,2025-05-17,12,4,failed_level_twice,16,True,13,20.55
U104043,2025-08-22,10,3,after_10_moves_no_progress,17,False,13,18.04
U104044,2025-08-08,56,3,after_10_moves_no_progress,17,False,12,25.65
U104045,2025-08-02,17,2,after_10_moves_no_progress,19,False,1,3.39
U104046,2025-08-24,5,5,used_booster_then_quit,21,False,8,11.83
U104047,2025-08-06,79,2,failed_level_twice,7,False,13,20.01
U104048,2025-07-16,8,2,after_10_moves_no_progress,24,False,4,16.18
U104049,2025-07-31,0,0,after_10_moves_no_progress,0,False,0,0.0
U104050,2025-07-31,1,1,failed_level_twice,17,False,5,11.76
U104051,2025-08-06,34,2,ads_fatigue,22,False,18,29.27
U104052,2025-07-29,15,5,session_timeout,14,False,36,48.06
U104053,2025-08-04,5,4,session_timeout,14,False,12,13.15
U104055,2025-08-18,18,0,other,0,False,0,0.0
U104056,2025-07-15,33,2,after_10_moves_no_progress,7,False,0,8.09
U104058,2025-07-10,18,1,failed_level_twice,21,False,15,26.1
U104059,2025-07-09,67,6,failed_level_twice,12,False,7,8.71
U104060,2025-08-19,67,2,after_10_moves_no_progress,28,False,31,39.1
U104061,2025-07-31,76,3,failed_level_twice,25,False,13,19.44
U104062,2025-06-11,27,6,after_10_moves_no_progress,20,False,8,13.37
U104063,2025-07-21,48,3,session_timeout,15,False,11,14.24
U104064,2025-06-30,54,0,failed_level_twice,0,False,0,0.0
U104065,2025-08-14,23,2,after_10_moves_no_progress,20,False,10,10.8
U104066,2025-07-19,71,5,failed_level_twice,9,False,5,12.09
U104067,2025-07-09,45,1,session_timeout,22,False,8,17.04
U104068,2025-05-25,13,2,session_timeout,10,False,14,24.54
U104069,2025-07-29,82,3,ads_fatigue,29,False,9,16.34
U104070,2025-08-03,62,2,session_timeout,16,False,9,17.8
U104071,2025-07-24,16,2,used_booster_then_quit,23,False,8,11.22
U104072,2025-08-24,0,1,session_timeout,21,False,8,9.5
U104073,2025-08-24,10,2,failed_level_twice,4,False,8,12.18
U104074,2025-08-14,0,1,other,22,False,11,17.64
U104075,2025-08-19,89,4,ads_fatigue,21,False,13,12.65
U104076,2025-08-08,68,3,session_timeout,27,False,5,4.94
U104077,2025-06-10,31,6,after_10_moves_no_progress,21,False,5,13.29
U104078,2025-08-12,10,2,after_10_moves_no_progress,10,False,16,18.42
U104079,2025-08-06,89,5,used_booster_then_quit,21,False,5,16.2
U104080,2025-08-22,47,2,failed_level_twice,16,False,17,26.29
U104081,2025-08-27,89,4,used_booster_then_quit,3,False,14,11.73
U104082,2025-06-30,31,4,used_booster_then_quit,24,False,7,7.66
U104083,2025-08-27,0,0,used_booster_then_quit,0,False,0,0.0
U104084,2025-08-04,5,1,failed_level_twice,14,False,3,7.18
U104085,2025-08-11,2,0,failed_level_twice,0,False,0,0.0
U104086,2025-08-03,26,1,used_booster_then_quit,12,False,19,22.14
U104088,2025-07-25,8,2,failed_level_twice,10,False,5,8.61
U104089,2025-08-23,1,1,after_10_moves_no_progress,16,False,25,38.29
U104090,2025-06-12,9,1,used_booster_then_quit,18,False,13,11.68
U104091,2025-08-25,45,4,failed_level_twice,13,False,11,18.66
U104092,2025-08-15,24,3,used_booster_then_quit,12,False,2,3.3
U104093,2025-07-13,26,3,used_booster_then_quit,15,False,1,3.38
U104095,2025-08-26,0,0,ads_fatigue,0,False,0,0.0
U104096,2025-07-17,18,1,ads_fatigue,14,True,9,12.71
U104097,2025-07-10,24,5,used_booster_then_quit,11,False,6,19.37
U104098,2025-07-25,29,2,used_booster_then_quit,24,False,5,10.57
U104099,2025-08-23,12,2,used_booster_then_quit,16,False,28,39.98
U104100,2025-08-15,29,1,failed_level_twice,36,False,25,27.91
U104101,2025-07-02,57,6,other,19,False,14,19.29
U104102,2025-08-19,45,4,after_10_moves_no_progress,10,False,7,14.28
U104103,2025-07-23,81,3,ads_fatigue,22,False,14,23.22
U104105,2025-07-21,42,8,after_10_moves_no_progress,10,False,5,13.04
U104106,2025-07-17,21,1,after_10_moves_no_progress,26,False,9,13.66
U104107,2025-08-25,21,1,failed_level_twice,20,False,10,11.47
U104108,2025-07-23,78,3,failed_level_twice,23,False,14,20.99
U104109,2025-05-31,11,0,failed_level_twice,0,False,0,0.0
U104110,2025-07-23,36,3,after_10_moves_no_progress,18,False,37,49.43
U104111,2025-07-02,35,5,ads_fatigue,12,False,5,8.49
U104112,2025-07-24,44,4,other,9,False,14,21.04
U104115,2025-08-18,3,1,after_10_moves_no_progress,13,False,22,22.87
U104116,2025-08-24,3,4,failed_level_twice,20,False,8,15.87
U104117,2025-08-24,75,0,after_10_moves_no_progress,0,False,0,0.0
U104118,2025-08-14,70,6,session_timeout,20,False,18,30.63
U104119,2025-06-20,22,4,after_10_moves_no_progress,9,False,10,18.82
U104120,2025-08-20,12,3,ads_fatigue,18,False,7,8.11
U104121,2025-08-11,21,2,ads_fatigue,13,False,29,44.96
U104122,2025-07-20,52,1,other,15,False,7,6.08
U104123,2025-08-07,53,3,ads_fatigue,12,False,10,13.03
U104124,2025-07-23,23,2,used_booster_then_quit,25,True,13,22.66
U104125,2025-08-05,33,1,failed_level_twice,21,False,20,25.23
U104126,2025-08-17,2,3,after_10_moves_no_progress,17,False,22,18.41
U104127,2025-08-07,53,2,after_10_moves_no_progress,19,False,15,13.35
U104128,2025-08-21,3,2,failed_level_twice,9,False,5,10.65
U104129,2025-08-09,48,3,failed_level_twice,21,False,12,23.21
U104130,2025-08-22,24,3,used_booster_then_quit,15,False,6,11.2
U104131,2025-08-20,0,0,used_booster_then_quit,0,False,0,0.0
U104132,2025-08-20,3,0,ads_fatigue,0,False,0,0.0
U104133,2025-07-14,68,5,used_booster_then_quit,17,False,7,12.31
U104134,2025-07-09,45,3,failed_level_twice,14,True,30,57.67
U104135,2025-08-11,45,1,after_10_moves_no_progress,22,False,22,27.25
U104136,2025-07-17,26,1,after_10_moves_no_progress,18,False,30,35.15
U104137,2025-08-22,37,3,other,22,False,10,26.43
U104138,2025-08-22,0,1,ads_fatigue,17,False,9,11.72
U104139,2025-06-25,42,2,failed_level_twice,22,False,7,9.44
U104140,2025-08-25,62,2,session_timeout,9,False,6,6.46
U104141,2025-08-18,86,4,session_timeout,7,False,3,5.29
U104142,2025-08-23,7,4,session_timeout,28,False,18,32.54
U104143,2025-08-25,1,2,used_booster_then_quit,14,False,28,28.13
U104144,2025-07-19,22,2,after_10_moves_no_progress,13,False,2,8.08
U104145,2025-05-31,18,2,session_timeout,15,False,14,28.24
U104147,2025-08-20,28,6,after_10_moves_no_progress,16,False,7,6.23
U104148,2025-06-26,14,4,session_timeout,21,False,15,22.57
U104149,2025-08-18,3,1,after_10_moves_no_progress,25,False,5,23.95
U104150,2025-08-27,1,2,after_10_moves_no_progress,25,False,23,27.12
U104151,2025-08-25,50,0,failed_level_twice,17,False,4,16.57
U104152,2025-07-17,10,4,after_10_moves_no_progress,20,False,7,9.66
U104153,2025-07-18,43,1,used_booster_then_quit,14,False,9,23.75
U104154,2025-08-14,35,3,after_10_moves_no_progress,22,False,14,23.71
U104155,2025-08-04,43,4,session_timeout,14,True,15,20.18
U104156,2025-07-09,33,1,ads_fatigue,32,False,11,17.14
U104157,2025-05-11,2,2,after_10_moves_no_progress,8,False,5,14.24
U104158,2025-06-06,6,1,after_10_moves_no_progress,20,False,6,7.62
U104159,2025-06-19,26,0,ads_fatigue,0,False,0,0.0
U104160,2025-07-26,21,5,session_timeout,3,False,6,13.15
U104161,2025-08-22,41,1,failed_level_twice,13,False,6,5.52
U104162,2025-08-09,27,5,after_10_moves_no_progress,26,False,30,49.08
U104163,2025-07-12,26,4,used_booster_then_quit,24,False,13,19.63
U104164,2025-08-03,44,1,used_booster_then_quit,9,False,3,7.9
U104165,2025-08-27,18,3,after_10_moves_no_progress,17,False,60,72.19
U104166,2025-08-12,46,4,failed_level_twice,12,False,2,7.19
U104167,2025-08-27,0,0,used_booster_then_quit,0,False,0,0.0
U104168,2025-08-13,52,5,ads_fatigue,20,False,7,7.61
U104169,2025-08-23,37,2,failed_level_twice,15,False,14,27.52
U104170,2025-07-15,69,7,ads_fatigue,20,True,6,9.65
U104171,2025-08-10,23,3,after_10_moves_no_progress,10,False,3,6.8
U104172,2025-08-18,7,1,after_10_moves_no_progress,21,True,10,10.27
U104173,2025-08-24,2,3,after_10_moves_no_progress,18,False,33,54.98
U104175,2025-06-24,21,2,failed_level_twice,20,False,35,50.06
U104176,2025-07-09,0,1,after_10_moves_no_progress,26,False,23,23.51
U104177,2025-08-07,44,3,after_10_moves_no_progress,29,False,33,61.58
U104178,2025-08-05,29,5,failed_level_twice,23,False,11,17.07
U104179,2025-06-19,31,4,used_booster_then_quit,25,False,13,17.5
U104180,2025-08-25,14,1,failed_level_twice,27,False,11,11.96
U104181,2025-08-22,4,2,after_10_moves_no_progress,9,False,27,34.09
U104182,2025-07-08,15,0,session_timeout,0,False,0,0.0
U104183,2025-07-18,45,2,other,4,False,6,11.49
U104184,2025-07-27,71,3,failed_level_twice,16,False,1,4.78
U104185,2025-08-03,12,1,after_10_moves_no_progress,18,False,4,12.69
U104186,2025-08-18,72,6,used_booster_then_quit,11,False,21,23.57
U104187,2025-08-27,9,2,after_10_moves_no_progress,11,False,15,19.5
U104188,2025-08-16,27,0,after_10_moves_no_progress,0,False,0,0.0
U104189,2025-08-13,27,2,used_booster_then_quit,19,False,22,22.4
U104190,2025-07-22,15,4,after_10_moves_no_progress,18,False,1,2.4
U104191,2025-06-14,39,1,after_10_moves_no_progress,20,True,16,20.41
U104192,2025-08-26,6,1,other,13,False,14,17.52
U104193,2025-08-27,43,4,failed_level_twice,14,False,4,7.49
U104195,2025-08-05,32,3,session_timeout,18,False,12,14.26
U104196,2025-08-16,22,4,used_booster_then_quit,18,False,20,42.08
U104197,2025-07-05,59,3,session_timeout,24,False,3,10.84
U104198,2025-08-26,42,2,ads_fatigue,25,False,12,13.88
U104199,2025-08-21,21,0,other,0,False,0,0.0
U104200,2025-08-03,1,1,used_booster_then_quit,28,False,39,62.13
U104201,2025-08-25,24,1,after_10_moves_no_progress,26,False,7,19.34
U104202,2025-08-23,87,2,after_10_moves_no_progress,24,False,17,22.2
U104203,2025-08-26,0,1,after_10_moves_no_progress,29,False,7,7.07
