user_id,date,day_since_install,active,time_spent_min,interstitial_impressions,rewarded_impressions,ad_revenue_usd,iap_revenue_usd
U102701,2025-06-05,34,1,28.23,12,7,0.206,0.0
U102702,2025-07-04,0,1,27.91,13,6,0.264,4.2636800305526945
U102702,2025-07-06,2,1,56.19,24,8,0.432,0.8459004469433202
U102702,2025-07-07,3,1,28.85,11,9,0.294,0.0
U102702,2025-07-09,5,1,10.42,4,0,0.048,0.0
U102702,2025-07-11,7,1,18.61,13,3,0.21,0.0
U102702,2025-08-13,40,1,43.49,19,4,0.3,0.0
U102703,2025-07-08,0,1,11.01,6,2,0.108,0.0
U102703,2025-07-10,2,1,12.51,6,4,0.144,0.0
U102703,2025-07-11,3,1,19.61,7,1,0.102,0.0
U102704,2025-08-18,0,1,7.9,1,0,0.012,0.0
U102704,2025-08-20,2,1,9.49,5,0,0.06,0.0
U102704,2025-08-22,4,1,6.08,3,0,0.036,0.0
U102704,2025-08-23,5,1,16.87,9,6,0.216,0.0
U102705,2025-06-30,0,1,65.14,36,12,0.648,0.0
U102705,2025-07-02,2,1,90.64,42,13,0.738,0.0
U102705,2025-07-03,3,1,15.4,7,1,0.102,0.0
U102705,2025-07-05,5,1,48.09,22,8,0.408,0.0
U102705,2025-07-06,6,1,25.8,11,10,0.312,0.0
U102705,2025-07-13,13,1,30.16,16,5,0.282,0.0
U102705,2025-07-20,20,1,22.98,12,3,0.198,0.0
U102705,2025-07-30,30,1,54.98,24,3,0.342,0.0
U102705,2025-08-16,47,1,43.66,19,4,0.3,0.0
U102705,2025-08-20,51,1,26.33,7,4,0.156,0.0
U102706,2025-07-05,0,1,16.74,6,2,0.082,0.0
U102706,2025-07-08,3,1,16.05,7,3,0.105,0.0
U102706,2025-07-10,5,1,14.16,10,4,0.146,0.0
U102706,2025-07-14,9,1,10.45,5,1,0.059,0.0
U102706,2025-08-01,27,1,12.93,8,2,0.1,0.0
U102706,2025-08-08,34,1,31.47,14,6,0.21,0.0
U102707,2025-06-26,0,1,23.24,10,4,0.146,0.0
U102707,2025-06-27,1,1,29.33,13,10,0.257,0.0
U102707,2025-07-10,14,1,47.7,18,5,0.232,0.0
U102707,2025-07-24,28,1,23.4,9,4,0.137,0.0
U102708,2025-06-02,0,1,25.85,10,3,0.132,0.0
U102708,2025-06-22,20,1,23.1,8,2,0.1,0.0
U102709,2025-05-07,0,1,11.67,5,2,0.096,0.0
U102709,2025-05-11,4,1,26.93,17,4,0.276,0.0
U102709,2025-05-13,6,1,15.8,4,2,0.084,0.0
U102709,2025-05-14,7,1,26.29,12,5,0.234,0.0
U102709,2025-05-17,10,1,21.14,7,4,0.156,0.0
U102709,2025-07-04,58,1,12.9,5,2,0.096,0.0
U102710,2025-06-19,0,1,20.81,12,2,0.18,0.0
U102710,2025-06-20,1,1,11.85,8,2,0.132,0.0
U102710,2025-07-10,21,1,15.3,8,4,0.168,0.0
U102710,2025-07-21,32,1,46.29,22,14,0.516,0.0
U102710,2025-08-09,51,1,17.01,7,7,0.21,0.0
U102710,2025-08-22,64,1,17.14,12,4,0.216,0.0
U102711,2025-05-07,0,1,10.44,6,3,0.126,0.0
U102711,2025-05-10,3,1,22.79,8,3,0.15,0.0
U102711,2025-05-13,6,1,40.69,16,4,0.264,0.0
U102711,2025-06-08,32,1,7.63,2,4,0.096,0.0
U102711,2025-06-09,33,1,26.55,10,4,0.192,0.0
U102712,2025-07-06,0,1,12.82,9,3,0.123,0.0
U102712,2025-07-25,19,1,7.0,2,0,0.018,0.0
U102712,2025-08-11,36,1,12.13,5,3,0.087,0.0
U102713,2025-06-06,0,1,15.86,7,1,0.102,0.0
U102713,2025-06-07,1,1,16.89,11,3,0.186,0.0
U102713,2025-06-08,2,1,28.65,16,2,0.228,0.0
U102713,2025-06-11,5,1,11.61,7,1,0.102,0.0
U102713,2025-06-21,15,1,64.89,27,11,0.522,0.0
U102713,2025-07-02,26,1,21.7,9,6,0.216,0.0
U102714,2025-07-04,0,1,27.57,13,3,0.21,0.0
U102714,2025-07-05,1,1,21.5,13,1,0.174,0.0
U102714,2025-07-25,21,1,21.85,10,3,0.174,0.0
U102714,2025-07-26,22,1,38.23,13,6,0.264,0.0
U102714,2025-08-16,43,1,18.08,9,3,0.162,0.0
U102714,2025-08-20,47,1,28.04,13,3,0.21,0.0
U102714,2025-08-28,55,1,36.07,17,4,0.276,0.0
U102715,2025-05-17,0,1,25.47,10,5,0.16,0.0
U102715,2025-05-26,9,1,18.29,10,1,0.104,0.0
U102716,2025-08-20,0,1,38.83,19,8,0.372,0.0
U102717,2025-08-16,0,1,19.13,8,1,0.114,0.0
U102718,2025-06-23,31,1,34.27,12,6,0.252,0.0
U102719,2025-06-11,0,1,8.08,2,0,0.018,0.0
U102719,2025-06-17,6,1,7.46,6,4,0.11,0.0
U102719,2025-07-09,28,1,14.36,10,3,0.132,0.0
U102719,2025-07-11,30,1,29.86,16,7,0.242,0.0
U102719,2025-08-28,78,1,7.89,1,2,0.037,0.0
U102720,2025-07-13,0,1,30.62,16,2,0.172,0.0
U102720,2025-07-15,2,1,15.18,6,3,0.096,0.0
U102720,2025-07-22,9,1,21.23,6,3,0.096,0.0
U102720,2025-07-24,11,1,26.79,10,3,0.132,0.0
U102720,2025-08-10,28,1,14.03,5,2,0.073,0.0
U102721,2025-05-12,0,1,19.58,8,2,0.1,0.0
U102721,2025-05-14,2,1,19.91,13,4,0.173,0.0
U102721,2025-05-18,6,1,37.29,21,5,0.259,0.0
U102721,2025-05-20,8,1,41.46,22,12,0.366,0.0
U102721,2025-05-31,19,1,38.38,27,6,0.327,0.0
U102721,2025-06-27,46,1,39.1,21,7,0.287,0.0
U102721,2025-07-17,66,1,35.76,15,4,0.191,0.0
U102722,2025-06-12,0,1,18.89,9,2,0.144,0.0
U102722,2025-06-14,2,1,14.08,9,2,0.144,0.0
U102722,2025-07-11,29,1,14.63,7,3,0.138,0.0
U102722,2025-07-18,36,1,5.59,3,0,0.036,0.0
U102723,2025-05-31,0,1,27.58,12,4,0.216,0.0
U102723,2025-06-01,1,1,43.2,14,9,0.33,0.0
U102723,2025-06-15,15,1,23.9,13,4,0.228,0.0
U102723,2025-07-14,44,1,20.09,9,2,0.144,0.0
U102723,2025-08-18,79,1,25.32,15,2,0.216,0.0
U102724,2025-08-18,0,1,7.73,7,2,0.091,0.0
U102724,2025-08-20,2,1,7.54,3,2,0.055,0.0
U102724,2025-08-22,4,1,8.79,6,1,0.068,0.0
U102725,2025-08-11,0,1,14.02,7,1,0.077,0.0
U102725,2025-08-12,1,1,21.49,14,1,0.14,0.0
U102726,2025-07-09,0,1,14.41,8,1,0.114,0.0
U102726,2025-07-18,9,1,12.03,13,1,0.174,0.0
U102726,2025-07-19,10,1,10.66,6,1,0.09,0.0
U102726,2025-07-24,15,1,5.9,4,3,0.102,0.0
U102727,2025-07-02,0,1,4.26,3,1,0.054,0.0
U102727,2025-07-14,12,1,9.55,2,2,0.06,0.0
U102727,2025-07-16,14,1,6.17,2,1,0.042,0.0
U102727,2025-07-17,15,1,24.87,12,3,0.198,0.0
U102727,2025-07-20,18,1,4.69,1,0,0.012,0.0
U102727,2025-08-07,36,1,14.97,10,3,0.174,0.0
U102728,2025-08-21,1,1,3.28,2,0,0.018,0.0
U102728,2025-08-25,5,1,17.36,4,1,0.05,0.0
U102728,2025-08-27,7,1,8.02,4,2,0.064,0.0
U102728,2025-08-28,8,1,6.35,3,0,0.027,0.0
U102729,2025-08-20,0,1,31.59,16,0,0.192,0.0
U102729,2025-08-22,2,1,26.58,12,4,0.216,0.0
U102729,2025-08-23,3,1,34.51,21,8,0.396,0.0
U102730,2025-08-25,0,1,8.03,4,1,0.066,0.0
U102730,2025-08-26,1,1,13.7,8,3,0.15,0.0
U102731,2025-05-16,0,1,13.31,7,2,0.12,0.0
U102731,2025-05-22,6,1,9.91,3,2,0.072,0.0
U102731,2025-06-06,21,1,7.39,1,2,0.048,0.0
U102731,2025-06-25,40,1,18.76,5,4,0.132,0.0
U102731,2025-06-30,45,1,13.27,12,4,0.216,0.0
U102732,2025-05-20,0,1,23.93,16,3,0.186,0.0
U102732,2025-05-21,1,1,56.51,32,6,0.372,0.0
U102732,2025-05-24,4,1,20.17,8,3,0.114,0.0
U102732,2025-05-25,5,1,19.15,10,0,0.09,0.0
U102732,2025-06-06,17,1,52.35,25,8,0.337,0.0
U102732,2025-07-13,54,1,28.34,16,2,0.172,0.0
U102733,2025-07-21,0,1,16.47,9,1,0.095,0.0
U102733,2025-07-23,2,1,15.45,10,3,0.132,0.0
U102734,2025-07-05,1,1,39.27,21,12,0.468,0.0
U102734,2025-07-07,3,1,32.16,16,7,0.318,0.0
U102734,2025-07-09,5,1,42.59,23,8,0.42,0.0
U102734,2025-07-11,7,1,23.32,11,2,0.168,0.0
U102735,2025-05-10,7,1,60.81,39,12,0.519,0.0
U102735,2025-05-21,18,1,69.83,37,12,0.501,0.0
U102735,2025-06-23,51,1,89.23,38,16,0.566,0.0
U102736,2025-05-08,0,1,7.82,5,2,0.096,0.0
U102736,2025-05-09,1,1,5.78,4,0,0.048,0.0
U102736,2025-05-15,7,1,5.93,1,0,0.012,0.0
U102736,2025-05-18,10,1,15.43,6,1,0.09,0.0
U102736,2025-06-16,39,1,4.96,3,0,0.036,0.0
U102736,2025-06-25,48,1,9.47,4,1,0.066,0.0
U102738,2025-08-13,0,1,7.48,3,0,0.036,0.0
U102738,2025-08-15,2,1,19.17,12,3,0.198,0.0
U102738,2025-08-16,3,1,5.93,3,1,0.054,0.0
U102738,2025-08-17,4,1,9.58,7,1,0.102,0.0
U102738,2025-08-19,6,1,7.09,5,2,0.096,1.0150805363319841
U102738,2025-08-27,14,1,4.39,2,2,0.06,0.0
U102739,2025-06-12,0,1,15.58,8,1,0.114,0.0
U102739,2025-06-16,4,1,8.06,1,3,0.066,0.0
U102739,2025-06-18,6,1,9.07,2,3,0.078,0.0
U102739,2025-07-01,19,1,7.16,5,0,0.06,0.0
U102740,2025-08-15,0,1,13.24,6,3,0.096,0.0
U102741,2025-07-11,0,1,12.85,11,1,0.15,0.0
U102741,2025-07-13,2,1,11.78,5,2,0.096,0.0
U102741,2025-07-19,8,1,8.28,6,1,0.09,0.0
U102742,2025-08-05,0,1,26.45,13,2,0.192,0.0
U102742,2025-08-08,3,1,27.08,13,5,0.246,0.0
U102742,2025-08-22,17,1,34.51,19,7,0.354,0.0
U102743,2025-06-21,0,1,13.1,9,1,0.095,0.0
U102743,2025-06-22,1,1,17.49,8,5,0.142,0.0
U102743,2025-06-29,8,1,26.93,13,2,0.145,0.0
U102743,2025-08-11,51,1,29.1,15,3,0.177,0.0
U102743,2025-08-22,62,1,11.57,5,2,0.073,0.0
U102744,2025-05-14,0,1,7.68,3,0,0.036,0.0
U102744,2025-05-16,2,1,6.43,6,1,0.09,0.0
U102744,2025-05-31,17,1,16.89,11,1,0.15,0.0
U102745,2025-07-04,12,1,37.25,17,5,0.294,0.0
U102745,2025-07-11,19,1,60.1,32,10,0.564,0.0
U102745,2025-07-17,25,1,38.43,13,8,0.3,0.0
U102746,2025-06-24,0,1,19.67,11,3,0.186,0.0
U102746,2025-06-25,1,1,14.84,2,1,0.042,0.0
U102746,2025-06-27,3,1,21.93,16,2,0.228,0.0
U102746,2025-08-13,50,1,43.9,24,6,0.396,0.0
U102746,2025-08-21,58,1,14.42,7,1,0.102,0.0
U102747,2025-07-06,0,1,11.54,5,0,0.045,0.0
U102747,2025-07-15,9,1,28.88,19,2,0.199,0.0
U102747,2025-07-16,10,1,13.75,6,3,0.096,0.0
U102747,2025-07-18,12,1,10.6,5,2,0.073,0.0
U102747,2025-07-30,24,1,27.61,18,3,0.204,0.0
U102748,2025-05-13,0,1,16.07,5,1,0.078,0.0
U102748,2025-05-21,8,1,22.26,9,4,0.18,0.0
U102748,2025-05-27,14,1,31.13,14,7,0.294,0.0
U102748,2025-06-11,29,1,18.11,7,2,0.12,0.0
U102749,2025-08-27,0,1,14.63,3,3,0.09,0.0
U102750,2025-05-30,0,1,17.06,8,2,0.1,0.0
U102750,2025-05-31,1,1,10.46,3,0,0.027,0.0
U102750,2025-06-02,3,1,4.22,2,1,0.032,0.0
U102750,2025-06-04,5,1,13.52,13,2,0.145,0.0
U102750,2025-06-10,11,1,12.23,6,4,0.11,0.0
U102750,2025-06-13,14,1,29.95,10,3,0.132,0.0
U102750,2025-07-03,34,1,9.79,6,0,0.054,0.0
U102751,2025-05-24,0,1,6.98,2,0,0.018,0.0
U102751,2025-05-28,4,1,8.73,2,4,0.074,0.0
U102751,2025-05-29,5,1,6.42,7,1,0.077,0.0
U102751,2025-05-30,6,1,9.75,4,0,0.036,0.0
U102751,2025-06-19,26,1,5.87,6,2,0.082,0.0
U102751,2025-07-05,42,1,14.51,5,1,0.059,0.0
U102751,2025-07-07,44,1,11.17,6,1,0.068,0.0
U102751,2025-07-18,55,1,8.66,3,2,0.055,0.0
U102752,2025-07-03,0,1,41.08,15,10,0.275,0.0
U102752,2025-07-04,1,1,14.44,10,4,0.146,0.0
U102752,2025-07-10,7,1,18.46,5,2,0.073,0.0
U102752,2025-07-17,14,1,17.97,10,3,0.132,0.0
U102752,2025-07-27,24,1,17.56,12,3,0.15,0.0
U102753,2025-07-04,0,1,42.04,17,3,0.258,0.0
U102753,2025-07-10,6,1,13.0,6,4,0.144,0.0
U102753,2025-07-11,7,1,46.36,22,8,0.408,0.0
U102754,2025-06-22,0,1,23.59,11,2,0.127,0.0
U102754,2025-07-09,17,1,14.78,8,3,0.114,0.0
U102754,2025-08-19,58,1,30.63,8,5,0.142,0.0
U102755,2025-08-01,0,1,9.44,5,2,0.073,0.0
U102755,2025-08-09,8,1,22.84,10,5,0.16,0.0
U102755,2025-08-14,13,1,13.26,7,3,0.105,0.0
U102756,2025-07-01,0,1,13.57,6,1,0.068,0.0
U102756,2025-07-02,1,1,16.26,8,0,0.072,0.0
U102756,2025-07-15,14,1,21.57,9,3,0.123,0.0
U102756,2025-07-24,23,1,25.08,10,3,0.132,0.0
U102756,2025-08-06,36,1,20.8,11,2,0.127,0.0
U102756,2025-08-23,53,1,19.67,5,1,0.059,0.0
U102757,2025-07-13,0,1,10.74,9,3,0.123,0.0
U102757,2025-07-15,2,1,7.22,7,1,0.077,0.0
U102757,2025-07-16,3,1,15.08,10,4,0.146,0.0
U102757,2025-07-17,4,1,16.29,7,1,0.077,0.0
U102757,2025-08-17,35,1,12.17,5,5,0.115,0.0
U102757,2025-08-26,44,1,15.71,3,0,0.027,0.0
U102758,2025-07-26,0,1,14.98,3,2,0.072,0.0
U102758,2025-07-27,1,1,10.63,5,2,0.096,0.0
U102758,2025-07-28,2,1,8.48,6,1,0.09,0.0
U102759,2025-05-04,0,1,25.37,16,2,0.172,0.0
U102759,2025-05-05,1,1,19.34,8,5,0.142,0.0
U102759,2025-05-08,4,1,16.24,6,2,0.082,0.0
U102759,2025-05-24,20,1,11.22,11,1,0.113,0.0
U102759,2025-05-30,26,1,17.62,12,3,0.15,0.0
U102759,2025-06-09,36,1,17.87,10,0,0.09,0.0
U102760,2025-07-08,0,1,9.29,3,2,0.055,0.0
U102760,2025-07-09,1,1,28.44,15,4,0.191,0.0
U102760,2025-07-12,4,1,12.92,7,2,0.091,0.0
U102760,2025-07-18,10,1,36.12,17,9,0.279,0.0
U102760,2025-08-04,27,1,14.49,6,6,0.138,0.0
U102760,2025-08-19,42,1,19.58,8,7,0.17,0.0
U102761,2025-08-15,0,1,20.15,10,2,0.156,0.0
U102761,2025-08-16,1,1,63.88,31,6,0.48,0.0
U102762,2025-05-03,0,1,34.82,14,12,0.384,0.0
U102762,2025-05-04,1,1,6.19,4,0,0.048,0.0
U102762,2025-05-25,22,1,15.46,5,3,0.114,0.0
U102762,2025-06-18,46,1,19.31,9,6,0.216,0.0
U102763,2025-06-18,0,1,7.22,4,3,0.102,0.0
U102763,2025-07-03,15,1,6.04,2,2,0.06,0.0
U102763,2025-07-19,31,1,6.97,2,0,0.024,0.0
U102763,2025-07-27,39,1,7.35,6,1,0.09,0.0
U102764,2025-08-20,0,1,55.25,27,10,0.383,0.0
U102764,2025-08-27,7,1,77.2,38,12,0.51,0.0
U102765,2025-06-12,0,1,28.74,17,5,0.223,0.0
U102765,2025-06-22,10,1,14.54,6,1,0.068,0.0
U102765,2025-07-04,22,1,27.42,14,5,0.196,0.0
U102766,2025-06-25,0,1,32.69,11,5,0.222,0.0
U102766,2025-07-11,16,1,32.49,10,1,0.138,0.0
U102767,2025-08-26,0,1,45.6,22,3,0.24,0.0
U102768,2025-05-24,0,1,40.98,26,8,0.346,0.0
U102768,2025-05-26,2,1,33.9,12,5,0.178,0.0
U102768,2025-05-28,4,1,9.28,2,3,0.06,0.0
U102769,2025-05-08,0,1,22.51,10,3,0.132,0.0
U102769,2025-05-11,3,1,17.65,14,3,0.168,0.0
U102769,2025-05-28,20,1,70.42,40,9,0.486,0.0
U102769,2025-06-24,47,1,18.28,9,5,0.151,0.0
U102769,2025-07-08,61,1,17.74,7,2,0.091,0.0
U102769,2025-07-14,67,1,30.81,18,4,0.218,0.0
U102770,2025-08-12,0,1,26.46,14,4,0.24,0.0
U102770,2025-08-13,1,1,14.67,6,7,0.198,0.0
U102770,2025-08-14,2,1,16.93,9,2,0.144,0.0
U102770,2025-08-20,8,1,16.63,5,3,0.114,0.0
U102770,2025-08-25,13,1,14.94,9,3,0.162,0.0
U102771,2025-08-13,0,1,26.92,14,2,0.204,0.0
U102771,2025-08-15,2,1,52.07,20,6,0.348,0.0
U102772,2025-06-26,0,1,26.36,16,6,0.228,0.0
U102772,2025-07-16,20,1,9.35,8,0,0.072,0.0
U102772,2025-08-09,44,1,10.67,6,1,0.068,0.0
U102772,2025-08-10,45,1,20.22,14,3,0.168,0.0
U102773,2025-07-01,0,1,40.38,22,1,0.282,0.0
U102773,2025-07-05,4,1,32.7,14,4,0.24,0.0
U102773,2025-07-22,21,1,22.29,8,5,0.186,0.0
U102773,2025-07-24,23,1,48.7,32,4,0.456,0.0
U102773,2025-07-30,29,1,33.16,18,11,0.414,0.0
U102774,2025-08-09,0,1,40.67,24,7,0.414,0.0
U102774,2025-08-10,1,1,47.78,26,7,0.438,0.0
U102774,2025-08-11,2,1,58.89,24,10,0.468,0.0
U102774,2025-08-14,5,1,49.33,25,12,0.516,0.0
U102774,2025-08-17,8,1,59.03,31,8,0.516,0.0
U102775,2025-07-28,0,1,9.68,7,3,0.138,0.0
U102775,2025-07-31,3,1,18.75,11,2,0.168,0.0
U102775,2025-08-15,18,1,19.66,14,2,0.204,0.0
U102775,2025-08-18,21,1,14.37,8,3,0.15,0.0
U102776,2025-06-01,0,1,16.54,10,4,0.146,0.0
U102776,2025-06-02,1,1,15.74,10,2,0.118,0.0
U102776,2025-06-03,2,1,12.25,7,2,0.091,0.0
U102776,2025-06-05,4,1,24.38,12,2,0.136,0.0
U102776,2025-06-11,10,1,40.68,27,4,0.299,0.0
U102776,2025-07-04,33,1,37.36,23,5,0.277,0.0
U102777,2025-05-03,0,1,20.27,10,0,0.12,0.0
U102777,2025-05-05,2,1,26.23,19,4,0.3,0.0
U102777,2025-06-15,43,1,13.1,3,6,0.144,0.0
U102778,2025-06-27,0,1,25.19,12,0,0.144,0.0
U102778,2025-07-05,8,1,18.84,14,3,0.222,0.0
U102778,2025-07-06,9,1,25.6,11,4,0.204,0.0
U102778,2025-07-22,25,1,16.53,9,1,0.126,0.0
U102779,2025-08-12,0,1,22.19,17,6,0.312,0.0
U102779,2025-08-13,1,1,11.59,6,4,0.144,0.0
U102779,2025-08-16,4,1,56.89,27,16,0.612,0.0
U102779,2025-08-19,7,1,26.76,20,6,0.348,0.0
U102779,2025-08-21,9,1,27.43,14,5,0.258,0.0
U102780,2025-08-16,0,1,27.83,10,6,0.228,0.0
U102780,2025-08-17,1,1,16.75,8,3,0.15,0.0
U102781,2025-08-23,0,1,9.76,7,1,0.077,0.0
U102781,2025-08-25,2,1,10.61,4,1,0.05,0.0
U102782,2025-08-14,0,1,18.7,12,3,0.198,0.0
U102782,2025-08-23,9,1,20.53,7,2,0.12,0.0
U102783,2025-07-09,0,1,33.07,19,5,0.241,0.0
U102783,2025-07-21,12,1,30.45,16,7,0.242,0.0
U102783,2025-08-02,24,1,75.1,40,12,0.528,0.0
U102783,2025-08-18,40,1,46.25,20,7,0.278,0.0
U102784,2025-06-23,0,1,15.29,5,5,0.15,0.0
U102784,2025-06-24,1,1,7.77,0,2,0.036,0.0
U102784,2025-07-08,15,1,12.17,5,0,0.06,0.0
U102785,2025-08-01,0,1,19.09,4,0,0.048,0.0
U102785,2025-08-07,6,1,11.22,4,2,0.084,0.0
U102785,2025-08-18,17,1,9.39,7,1,0.102,0.0
U102786,2025-07-28,0,1,11.93,7,2,0.091,0.0
U102786,2025-08-25,28,1,11.28,8,2,0.1,0.0
U102787,2025-07-04,0,1,24.08,13,4,0.173,0.0
U102787,2025-07-06,2,1,38.53,15,8,0.247,0.0
U102787,2025-07-09,5,1,26.63,19,2,0.199,0.0
U102787,2025-08-14,41,1,53.01,17,10,0.293,0.0
U102788,2025-05-11,0,1,23.02,8,1,0.114,0.0
U102789,2025-08-20,0,1,88.25,54,12,0.864,0.0
U102789,2025-08-21,1,1,41.86,15,7,0.306,0.0
U102789,2025-08-26,6,1,53.49,23,11,0.474,0.0
U102790,2025-06-24,0,1,9.92,1,2,0.048,0.0
U102790,2025-06-25,1,1,5.44,1,2,0.048,0.0
U102790,2025-06-29,5,1,23.39,4,7,0.174,0.0
U102791,2025-06-13,0,1,11.03,6,0,0.072,0.0
U102791,2025-06-16,3,1,21.22,11,1,0.15,0.0
U102791,2025-07-14,31,1,16.96,7,2,0.12,0.0
U102791,2025-08-07,55,1,9.31,2,0,0.024,0.0
U102792,2025-07-15,0,1,24.75,11,4,0.155,0.0
U102792,2025-07-19,4,1,22.02,12,4,0.164,0.0
U102792,2025-08-20,36,1,8.17,2,4,0.074,0.0
U102793,2025-07-20,0,1,58.78,30,11,0.558,0.0
U102793,2025-07-23,3,1,17.14,10,5,0.21,0.0
U102793,2025-07-28,8,1,17.5,9,3,0.162,0.0
U102794,2025-05-26,0,1,3.09,3,0,0.027,0.0
U102794,2025-05-27,1,1,7.47,3,0,0.027,0.0
U102794,2025-05-30,4,1,6.36,2,1,0.032,0.0
U102794,2025-06-03,8,1,4.55,1,0,0.009,0.0
U102794,2025-06-08,13,1,3.68,1,2,0.037,0.0
U102794,2025-06-12,17,1,5.7,5,0,0.045,0.0
U102794,2025-08-08,74,1,5.29,2,2,0.046,0.0
U102795,2025-08-09,0,1,10.59,9,1,0.095,0.0
U102795,2025-08-24,15,1,13.61,8,5,0.142,0.0
U102796,2025-06-04,0,1,20.26,7,3,0.138,0.0
U102796,2025-06-05,1,1,18.38,13,7,0.282,0.0
U102796,2025-06-08,4,1,15.66,8,2,0.132,0.0
U102796,2025-06-20,16,1,18.41,8,2,0.132,0.0
U102796,2025-07-17,43,1,15.34,8,5,0.186,0.0
U102796,2025-08-24,81,1,26.98,17,3,0.258,0.0
U102797,2025-05-23,0,1,32.44,20,4,0.236,0.0
U102797,2025-05-25,2,1,10.34,5,3,0.087,0.0
U102797,2025-05-28,5,1,13.36,6,4,0.11,0.0
U102798,2025-06-18,0,1,42.45,27,8,0.355,0.0
U102798,2025-06-30,12,1,12.09,11,4,0.155,0.0
U102798,2025-07-02,14,1,11.77,5,1,0.059,0.0
U102798,2025-07-06,18,1,25.01,15,8,0.247,0.0
U102798,2025-08-17,60,1,23.53,12,3,0.15,0.0
U102798,2025-08-25,68,1,20.51,8,4,0.128,0.0
U102799,2025-07-27,0,1,33.07,17,5,0.223,0.0
U102799,2025-07-28,1,1,110.61,56,17,0.742,0.0
U102799,2025-08-08,12,1,35.18,19,2,0.199,0.0
U102799,2025-08-28,32,1,27.19,16,7,0.242,0.0
U102800,2025-08-24,0,1,12.39,7,2,0.091,0.0
U102800,2025-08-25,1,1,12.71,11,1,0.113,0.0
U102801,2025-08-06,0,1,15.2,5,3,0.087,0.0
U102802,2025-08-21,0,1,20.93,9,3,0.123,0.0
U102802,2025-08-22,1,1,29.29,16,7,0.242,0.0
U102802,2025-08-26,5,1,75.32,32,9,0.414,0.0
U102803,2025-05-17,0,1,49.96,23,8,0.319,0.0
U102803,2025-05-18,1,1,25.88,14,4,0.182,0.0
U102803,2025-05-21,4,1,26.77,9,5,0.151,0.0
U102803,2025-06-29,43,1,62.02,36,4,0.38,0.0
U102803,2025-06-30,44,1,28.34,19,9,0.297,0.0
U102804,2025-05-09,0,1,3.17,0,0,0.0,0.0
U102804,2025-06-03,25,1,14.5,7,2,0.091,0.0
U102804,2025-06-07,29,1,10.92,4,1,0.05,0.0
U102804,2025-06-12,34,1,7.27,6,1,0.068,0.0
U102804,2025-08-07,90,1,14.46,9,3,0.123,0.0
U102805,2025-07-06,0,1,6.16,2,1,0.042,0.0
U102806,2025-06-04,0,1,24.57,12,6,0.252,4.2636800305526945
U102806,2025-06-15,11,1,18.36,12,2,0.18,6.395520045829042
U102806,2025-08-13,70,1,24.86,25,4,0.372,0.0
U102808,2025-07-20,0,1,27.19,11,2,0.168,0.0
U102809,2025-08-25,0,1,20.59,9,4,0.18,0.0
U102810,2025-05-31,0,1,14.19,7,5,0.174,0.0
U102810,2025-06-03,3,1,9.66,3,1,0.054,0.0
U102810,2025-06-12,12,1,14.01,6,4,0.144,0.0
U102810,2025-07-29,59,1,12.83,5,2,0.096,0.0
U102810,2025-08-15,76,1,10.77,4,3,0.102,0.0
U102811,2025-06-28,0,1,53.08,28,15,0.606,0.0
U102811,2025-07-04,6,1,55.1,22,8,0.408,0.0
U102811,2025-07-18,20,1,15.66,7,3,0.138,0.0
U102811,2025-07-26,28,1,32.29,13,3,0.21,0.0
U102811,2025-08-06,39,1,46.46,22,6,0.372,0.0
U102812,2025-06-30,0,1,10.69,7,1,0.077,0.0
U102812,2025-07-02,2,1,17.44,10,4,0.146,0.0
U102812,2025-07-16,16,1,47.53,19,8,0.283,0.0
U102812,2025-07-20,20,1,10.32,8,3,0.114,0.0
U102812,2025-08-03,34,1,32.41,14,4,0.182,0.0
U102813,2025-05-29,0,1,19.76,12,3,0.198,0.0
U102813,2025-05-30,1,1,14.47,5,1,0.078,0.0
U102813,2025-06-01,3,1,10.1,3,0,0.036,0.0
U102813,2025-06-03,5,1,13.04,7,0,0.084,0.0
U102813,2025-06-07,9,1,33.66,21,7,0.378,0.0
U102813,2025-06-18,20,1,5.8,2,0,0.024,0.0
U102813,2025-06-27,29,1,11.61,10,2,0.156,0.0
U102813,2025-08-05,68,1,9.2,6,0,0.072,0.0
U102814,2025-07-10,0,1,11.51,5,0,0.06,0.0
U102814,2025-07-27,17,1,33.57,12,5,0.234,0.0
U102814,2025-07-31,21,1,17.68,7,5,0.174,0.0
U102815,2025-06-30,7,1,11.71,6,4,0.11,0.0
U102815,2025-07-01,8,1,13.47,6,2,0.082,0.0
U102815,2025-07-07,14,1,22.42,7,2,0.091,0.0
U102815,2025-07-08,15,1,8.13,5,6,0.129,0.0
U102816,2025-06-23,0,1,59.86,39,17,0.589,0.0
U102816,2025-06-24,1,1,39.64,22,4,0.254,0.0
U102816,2025-06-25,2,1,96.28,37,22,0.641,0.0
U102816,2025-07-03,10,1,41.85,22,5,0.268,0.0
U102817,2025-06-13,0,1,7.48,3,0,0.027,0.0
U102817,2025-06-16,3,1,31.04,9,4,0.137,0.0
U102817,2025-06-23,10,1,19.91,7,3,0.105,0.0
U102817,2025-07-21,38,1,16.88,11,3,0.141,0.0
U102817,2025-07-25,42,1,14.6,10,2,0.118,0.0
U102818,2025-05-06,3,1,2.48,1,1,0.03,0.0
