user_id,install_date,country,state,os,device_model,channel,campaign,engagement_factor,base_time_spent_min
U102676,2025-05-23,US,VA,Android,Pixel 8,Google UAC,GGL_UAC_iOS,1.2262,16.06
U102677,2025-07-31,US,CA,iOS,iPhone 14,Organic,ORG_NA,0.5275,18.01
U102678,2025-06-18,US,TN,Android,Pixel 7,Organic,ORG_StoreSearch,0.6797,31.6
U102679,2025-08-13,US,FL,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.9796,11.98
U102680,2025-07-02,US,CA,Android,Pixel 8,Organic,ORG_StoreSearch,0.875,19.93
U102681,2025-05-03,US,NC,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,1.2829,20.82
U102682,2025-07-26,US,NY,Android,Pixel 7,Organic,ORG_StoreSearch,0.7087,16.11
U102683,2025-05-14,US,NJ,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.6147,13.08
U102684,2025-08-03,US,NJ,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.7988,12.34
U102685,2025-05-21,US,WA,iOS,iPhone 13,Organic,ORG_Blog,1.3375,14.59
U102686,2025-06-11,US,UT,iOS,iPhone 15,Organic,ORG_NA,1.164,26.03
U102687,2025-07-31,US,FL,Android,Pixel 8,Google UAC,GGL_UAC_iOS,0.9369,15.05
U102688,2025-08-23,US,PA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,1.5378,17.13
U102689,2025-06-14,US,MO,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,1.4304,10.09
U102690,2025-08-08,US,NC,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,1.2403,14.2
U102691,2025-05-23,US,CA,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.5649,20.19
U102692,2025-08-05,US,MD,Android,Galaxy S23,Organic,ORG_Blog,1.2378,7.82
U102693,2025-07-18,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.8345,30.35
U102694,2025-05-24,US,TX,iOS,iPhone 15,Snapchat,SNP_Story_Install,0.7726,13.38
U102695,2025-06-06,US,CA,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.6887,43.46
U102696,2025-05-16,US,CA,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.8448,22.21
U102697,2025-06-15,US,CA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.7045,7.19
U102698,2025-05-25,US,CA,Android,Moto G Power,Apple Search Ads,ASA_Broad_Card,0.9684,20.68
U102699,2025-07-17,US,PA,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,0.8444,15.35
U102700,2025-08-28,US,NY,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.9883,20.81
U102701,2025-05-02,US,CA,Android,Galaxy S23,CrossPromo,XPR_PartnerB,1.129,40.4
U102702,2025-07-04,US,NJ,iOS,iPhone 14,Organic,ORG_NA,0.8043,25.61
U102703,2025-07-08,US,TX,iOS,iPhone SE 3,Organic,ORG_NA,0.6737,16.08
U102704,2025-08-18,US,CA,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,0.4055,8.95
U102705,2025-06-30,US,IL,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,1.2315,27.85
U102706,2025-07-05,US,NY,Android,Galaxy S23,Organic,ORG_StoreSearch,0.9338,23.23
U102707,2025-06-26,US,NY,Android,Pixel 7,Organic,ORG_Blog,0.8433,32.11
U102708,2025-06-02,US,PA,Android,Pixel 8,Organic,ORG_Blog,1.446,16.76
U102709,2025-05-07,US,VA,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.5404,20.86
U102710,2025-06-19,US,MI,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.9254,15.91
U102711,2025-05-07,US,LA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.6153,18.8
U102712,2025-07-06,US,OH,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.1763,8.44
U102713,2025-06-06,US,PA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,0.3714,21.1
U102714,2025-07-04,US,TX,iOS,iPhone 14,Organic,ORG_StoreSearch,1.2481,21.79
U102715,2025-05-17,US,MA,Android,Pixel 7,Google UAC,GGL_UAC_iOS,1.2276,13.99
U102716,2025-08-20,US,TX,iOS,iPhone 15,Facebook,FB_Video_30s,0.6255,24.38
U102717,2025-08-16,US,OH,iOS,iPhone SE 3,CrossPromo,XPR_PartnerA,0.9292,27.84
U102718,2025-05-23,US,IL,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,0.6309,36.25
U102719,2025-06-11,US,NJ,Android,Galaxy S22,Organic,ORG_NA,1.0736,10.81
U102720,2025-07-13,US,AL,Android,Pixel 7,TikTok,TTK_SparkAds,1.2562,25.16
U102721,2025-05-12,US,KY,Android,Pixel 8,Apple Search Ads,ASA_Discovery,0.6053,35.14
U102722,2025-06-12,US,TX,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,0.5386,15.1
U102723,2025-05-31,US,NY,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,1.4029,36.16
U102724,2025-08-18,US,MO,Android,Pixel 8,Google UAC,GGL_UAC_Broad,1.9669,12.52
U102725,2025-08-11,US,OH,Android,Moto G Power,Google UAC,GGL_UAC_iOS,1.1027,18.64
U102726,2025-07-09,US,PA,iOS,iPhone 13,Organic,ORG_NA,1.1358,7.59
U102727,2025-07-02,US,WA,iOS,iPhone SE 3,Organic,ORG_NA,0.7923,7.08
U102728,2025-08-20,US,MI,Android,Galaxy S22,Organic,ORG_NA,0.9724,8.28
U102729,2025-08-20,US,OK,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,1.0411,36.59
U102730,2025-08-25,US,NC,iOS,iPhone 13,Apple Search Ads,ASA_Broad_Card,0.8411,12.21
U102731,2025-05-16,US,PA,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,1.5526,12.23
U102732,2025-05-20,US,GA,Android,Galaxy S22,Organic,ORG_StoreSearch,0.9711,22.08
U102733,2025-07-21,US,MO,Android,Galaxy S23,Snapchat,SNP_CPI_Optimized,1.0225,12.41
U102734,2025-07-04,US,MI,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.8481,32.88
U102735,2025-05-03,US,NJ,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,0.8833,45.7
U102736,2025-05-08,US,OK,iOS,iPhone SE 3,CrossPromo,XPR_PartnerA,1.4733,5.93
U102737,2025-08-15,US,MI,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.9592,23.35
U102738,2025-08-13,US,FL,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,0.9682,6.42
U102739,2025-06-12,US,WA,iOS,iPhone SE 3,Organic,ORG_NA,0.9732,9.12
U102740,2025-08-15,US,NJ,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,0.7821,22.86
U102741,2025-07-11,US,CA,iOS,iPhone SE 3,Organic,ORG_NA,0.5152,11.23
U102742,2025-08-05,US,PA,iOS,iPhone 13,Organic,ORG_StoreSearch,1.6973,20.51
U102743,2025-06-21,US,MA,Android,Pixel 7,Organic,ORG_NA,1.3872,18.28
U102744,2025-05-14,US,OH,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,1.4913,7.9
U102745,2025-06-22,US,TN,iOS,iPhone 15,Apple Search Ads,ASA_Discovery,0.5892,25.01
U102746,2025-06-24,US,PA,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.6128,20.9
U102747,2025-07-06,US,CT,Android,Moto G Power,Organic,ORG_StoreSearch,1.9872,18.35
U102748,2025-05-13,US,NY,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,1.3743,13.02
U102749,2025-08-27,US,CA,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,1.7491,21.87
U102750,2025-05-30,US,IL,Android,Pixel 8,Google UAC,GGL_UAC_Broad,1.245,9.43
U102751,2025-05-24,US,GA,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.6449,10.87
U102752,2025-07-03,US,FL,Android,Moto G Power,Organic,ORG_NA,1.1085,21.13
U102753,2025-07-04,US,NY,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.6016,30.13
U102754,2025-06-22,US,VA,Android,Galaxy S22,TikTok,TTK_SparkAds,0.7125,14.18
U102755,2025-08-01,US,FL,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.0269,22.62
U102756,2025-07-01,US,MI,Android,Pixel 8,Google UAC,GGL_UAC_iOS,0.9732,19.94
U102757,2025-07-13,US,TN,Android,Moto G Power,TikTok,TTK_SparkAds,1.089,22.14
U102758,2025-07-26,US,MA,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.4418,12.74
U102759,2025-05-04,US,FL,Android,Galaxy S22,Organic,ORG_StoreSearch,0.8507,16.71
U102760,2025-07-08,US,NC,Android,Galaxy S23,Organic,ORG_NA,1.127,17.66
U102761,2025-08-15,US,PA,iOS,iPhone 13,Organic,ORG_Blog,1.2206,38.08
U102762,2025-05-03,US,CO,iOS,iPhone 15,Facebook,FB_LAL_Payers,1.253,10.36
U102763,2025-06-18,US,CO,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,1.0005,8.92
U102764,2025-08-20,US,FL,Android,Galaxy S23,Organic,ORG_StoreSearch,0.7775,80.65
U102765,2025-06-12,US,CA,Android,Moto G Power,Snapchat,SNP_Story_Install,1.1058,21.01
U102766,2025-06-25,US,TX,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.8026,23.68
U102767,2025-08-26,US,FL,Android,Pixel 8,Organic,ORG_NA,1.2975,24.82
U102768,2025-05-24,US,NC,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,1.0735,26.48
U102769,2025-05-08,US,NJ,Android,Pixel 8,Facebook,FB_LAL_Payers,0.8828,28.22
U102770,2025-08-12,US,FL,iOS,iPhone 15,Organic,ORG_NA,0.6652,26.54
U102771,2025-08-13,US,VA,iOS,iPhone 13,Organic,ORG_StoreSearch,1.4159,31.62
U102772,2025-06-26,US,LA,Android,Galaxy S22,Apple Search Ads,ASA_Discovery,1.1316,19.57
U102773,2025-07-01,US,NJ,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,2.0984,30.77
U102774,2025-08-09,US,TX,iOS,iPhone SE 3,Facebook,FB_Video_30s,1.1168,46.36
U102775,2025-07-28,US,NC,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.1548,19.85
U102776,2025-06-01,US,GA,Android,Galaxy S22,Organic,ORG_StoreSearch,0.5035,22.89
U102777,2025-05-03,US,CO,iOS,iPhone 15,Organic,ORG_Blog,1.0245,13.47
U102778,2025-06-27,US,FL,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.7972,16.58
U102779,2025-08-12,US,IL,iOS,iPhone SE 3,Organic,ORG_Blog,1.2593,21.47
U102780,2025-08-16,US,MI,iOS,iPhone 15,Organic,ORG_NA,1.0345,14.82
U102781,2025-08-23,US,GA,Android,Pixel 7,TikTok,TTK_SparkAds,1.3419,18.85
U102782,2025-08-14,US,AZ,iOS,iPhone 13,CrossPromo,XPR_PartnerB,2.1234,21.35
U102783,2025-07-09,US,CA,Android,Moto G Power,Apple Search Ads,ASA_Broad_Card,0.6575,38.5
U102784,2025-06-23,US,NC,iOS,iPhone 15,TikTok,TTK_UGC_Puzzle,1.3214,11.69
U102785,2025-08-01,US,CA,iOS,iPhone 14,Organic,ORG_NA,1.1894,22.21
U102786,2025-07-28,US,NY,Android,Pixel 7,Snapchat,SNP_Story_Install,1.9971,13.31
U102787,2025-07-04,US,VA,Android,Pixel 7,Organic,ORG_StoreSearch,1.1998,26.4
U102788,2025-05-11,US,TX,iOS,iPhone SE 3,Snapchat,SNP_CPI_Optimized,1.1509,27.47
U102789,2025-08-20,US,NY,iOS,iPhone 13,CrossPromo,XPR_PartnerB,1.272,41.64
U102790,2025-06-24,US,WA,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,1.308,14.55
U102791,2025-06-13,US,NJ,iOS,iPhone 15,CrossPromo,XPR_PartnerB,1.6189,19.36
U102792,2025-07-15,US,CA,Android,Pixel 7,Facebook,FB_Video_30s,0.652,26.91
U102793,2025-07-20,US,NC,iOS,iPhone 13,Organic,ORG_StoreSearch,0.7734,25.02
U102794,2025-05-26,US,TX,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,1.8114,5.19
U102795,2025-08-09,US,NY,Android,Galaxy S22,Facebook,FB_Video_30s,0.4133,12.76
U102796,2025-06-04,US,PA,iOS,iPhone 15,Organic,ORG_Blog,0.8747,23.94
U102797,2025-05-23,US,CA,Android,Galaxy S22,Facebook,FB_Video_30s,0.9606,16.21
U102798,2025-06-18,US,UT,Android,Moto G Power,CrossPromo,XPR_PartnerB,0.843,27.01
U102799,2025-07-27,US,TX,Android,Pixel 8,Organic,ORG_Blog,1.703,30.31
U102800,2025-08-24,US,TN,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,1.0946,16.18
U102801,2025-08-06,US,MD,Android,Galaxy S23,TikTok,TTK_UGC_Puzzle,0.775,24.31
U102802,2025-08-21,US,UT,Android,Galaxy S22,Snapchat,SNP_CPI_Optimized,0.702,37.28
U102803,2025-05-17,US,IL,Android,Moto G Power,Snapchat,SNP_Story_Install,1.0128,29.95
U102804,2025-05-09,US,CO,Android,Galaxy S22,Facebook,FB_Video_30s,1.4425,12.24
U102805,2025-07-06,US,OR,iOS,iPhone 14,CrossPromo,XPR_PartnerB,0.9563,16.41
U102806,2025-06-04,US,TX,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,0.8575,18.25
U102807,2025-08-08,US,PA,Android,Pixel 8,Organic,ORG_NA,0.6852,11.28
U102808,2025-07-20,US,CA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,1.0509,30.73
U102809,2025-08-25,US,MI,iOS,iPhone 15,Facebook,FB_Video_30s,1.0278,13.04
U102810,2025-05-31,US,NC,iOS,iPhone 15,Organic,ORG_NA,0.6773,17.11
U102811,2025-06-28,US,TX,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,1.3642,30.76
U102812,2025-06-30,US,IN,Android,Moto G Power,Facebook,FB_Interest_Puzzle,1.7904,14.37
U102813,2025-05-29,US,CA,iOS,iPhone 14,Organic,ORG_StoreSearch,0.9227,15.21
U102814,2025-07-10,US,MO,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,1.0211,21.31
U102815,2025-06-23,US,CA,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.5816,14.67
U102816,2025-06-23,US,NJ,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,1.2152,38.73
U102817,2025-06-13,US,CA,Android,Pixel 7,Organic,ORG_StoreSearch,1.0894,11.39
U102818,2025-05-03,US,NY,iOS,iPhone 15,Organic,ORG_NA,0.7942,5.71
U102819,2025-07-02,US,AZ,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.6721,27.44
U102820,2025-06-10,US,NY,Android,Galaxy S23,Snapchat,SNP_Story_Install,1.8946,15.05
U102821,2025-05-01,US,OH,iOS,iPhone 13,Organic,ORG_Blog,1.0545,12.02
U102822,2025-06-06,US,AL,Android,Pixel 8,Facebook,FB_Interest_Puzzle,0.6268,21.81
U102823,2025-06-03,US,CA,iOS,iPhone 13,Organic,ORG_Blog,1.2741,22.2
U102824,2025-06-17,US,MO,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.9919,12.3
U102825,2025-05-16,US,CA,Android,Pixel 7,TikTok,TTK_SparkAds,0.9264,32.58
U102826,2025-06-30,US,CA,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,1.3383,27.7
U102827,2025-07-23,US,CA,Android,Pixel 8,Organic,ORG_Blog,0.3182,48.31
U102828,2025-07-15,US,UT,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.4392,14.31
U102829,2025-08-05,US,TX,Android,Galaxy S23,Organic,ORG_StoreSearch,1.571,19.46
U102830,2025-06-24,US,SC,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.8594,20.23
U102831,2025-07-02,US,UT,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.7628,15.29
U102832,2025-08-06,US,FL,iOS,iPhone SE 3,Organic,ORG_NA,0.5299,22.02
U102833,2025-06-21,US,MI,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.9778,22.86
U102834,2025-07-24,US,TN,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.0273,22.87
U102835,2025-06-22,US,IL,Android,Moto G Power,TikTok,TTK_SparkAds,1.6101,15.29
U102836,2025-06-20,US,TX,iOS,iPhone 15,CrossPromo,XPR_PartnerA,1.0502,16.21
U102837,2025-07-31,US,IL,iOS,iPhone 15,Organic,ORG_NA,0.8016,13.56
U102838,2025-05-21,US,TN,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,1.0643,12.37
U102839,2025-06-10,US,TN,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,1.4103,17.43
U102840,2025-05-27,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.2924,38.42
U102841,2025-06-13,US,TX,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,1.1602,49.89
U102842,2025-05-28,US,AL,Android,Galaxy S23,TikTok,TTK_SparkAds,1.0099,34.72
U102843,2025-07-09,US,CA,iOS,iPhone SE 3,Snapchat,SNP_CPI_Optimized,0.7171,14.27
U102844,2025-08-04,US,AZ,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.5986,22.07
U102845,2025-08-03,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.5619,6.47
U102846,2025-06-13,US,MD,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,1.0593,16.66
U102847,2025-08-27,US,SC,iOS,iPhone 13,Organic,ORG_NA,1.1044,14.82
U102848,2025-07-11,US,NY,Android,Moto G Power,Facebook,FB_Interest_Puzzle,1.4018,45.95
U102849,2025-06-17,US,CA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Broad,1.1328,20.5
U102850,2025-08-09,US,PA,iOS,iPhone 14,Facebook,FB_Video_30s,1.3776,18.46
U102851,2025-07-27,US,NY,iOS,iPhone 15,Organic,ORG_NA,0.8588,17.39
U102852,2025-07-29,US,IL,Android,Pixel 7,Organic,ORG_StoreSearch,1.2316,15.56
U102853,2025-05-24,US,VA,Android,Galaxy S22,TikTok,TTK_UGC_Puzzle,0.6062,23.48
U102854,2025-06-26,US,TX,Android,Pixel 8,Organic,ORG_NA,0.8833,12.93
U102855,2025-08-12,US,FL,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.4349,23.7
U102856,2025-06-30,US,TN,Android,Galaxy S22,Organic,ORG_StoreSearch,0.9163,36.83
U102857,2025-07-22,US,NJ,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.4769,19.04
U102858,2025-07-10,US,FL,iOS,iPhone 14,Organic,ORG_NA,0.9306,15.38
U102859,2025-08-10,US,VA,iOS,iPhone 15,Organic,ORG_Blog,1.2077,17.33
U102860,2025-06-04,US,TN,iOS,iPhone 15,TikTok,TTK_SparkAds,1.0093,32.81
U102861,2025-07-09,US,NC,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.7202,19.3
U102862,2025-05-15,US,TX,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.8397,13.27
U102863,2025-07-22,US,CA,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.4504,26.97
U102864,2025-07-27,US,IN,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.2052,12.62
U102865,2025-05-06,US,MO,Android,Galaxy S23,Facebook,FB_LAL_Payers,0.7068,16.02
U102866,2025-07-21,US,WA,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.5194,20.19
U102867,2025-06-19,US,CA,iOS,iPhone 15,Apple Search Ads,ASA_Discovery,0.9829,12.02
U102868,2025-05-15,US,NC,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,0.7169,7.37
U102869,2025-06-20,US,MO,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.8428,22.54
U102870,2025-05-24,US,FL,Android,Moto G Power,TikTok,TTK_UGC_Puzzle,0.5057,6.02
U102871,2025-06-19,US,TX,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,1.372,11.33
U102872,2025-06-16,US,NC,Android,Moto G Power,TikTok,TTK_UGC_Puzzle,0.8704,26.56
U102873,2025-07-28,US,MD,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.9248,22.2
U102874,2025-08-01,US,CA,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,0.6484,16.63
U102875,2025-07-12,US,NC,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.8098,11.5
U102876,2025-05-03,US,NJ,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,0.9503,14.51
U102877,2025-08-20,US,MI,iOS,iPhone SE 3,Organic,ORG_Blog,0.708,24.01
U102878,2025-07-22,US,NJ,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.83,16.85
U102879,2025-05-05,US,MI,Android,Moto G Power,Organic,ORG_Blog,1.5754,9.71
U102880,2025-08-07,US,CA,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,0.4493,11.59
U102881,2025-05-25,US,TX,Android,Pixel 7,TikTok,TTK_UGC_Puzzle,0.9742,14.48
U102882,2025-07-09,US,MI,Android,Pixel 7,Organic,ORG_NA,0.6609,21.63
U102883,2025-06-25,US,CA,iOS,iPhone 15,Organic,ORG_StoreSearch,1.5443,18.97
U102884,2025-06-20,US,NJ,iOS,iPhone 15,Organic,ORG_NA,0.8417,9.65
U102885,2025-08-15,US,VA,iOS,iPhone SE 3,Snapchat,SNP_Story_Install,0.5952,35.3
U102886,2025-06-22,US,TX,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,0.8301,12.42
U102887,2025-05-10,US,MI,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,1.0407,22.44
U102888,2025-08-22,US,GA,iOS,iPhone SE 3,Apple Search Ads,ASA_Discovery,2.7463,11.21
U102889,2025-08-19,US,NY,iOS,iPhone 14,Apple Search Ads,ASA_Discovery,0.3891,62.26
U102890,2025-07-22,US,PA,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.5601,34.91
U102891,2025-06-26,US,SC,Android,Pixel 8,Facebook,FB_Video_30s,1.5251,12.22
U102892,2025-05-12,US,IL,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.4948,18.81
U102893,2025-08-03,US,MI,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.9083,10.76
U102894,2025-05-10,US,CA,Android,Galaxy S22,Organic,ORG_NA,0.7458,15.07
U102895,2025-05-09,US,CA,iOS,iPhone 13,TikTok,TTK_SparkAds,0.7004,22.24
U102896,2025-07-04,US,CA,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.8446,27.46
U102897,2025-05-20,US,TN,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.7921,9.69
U102898,2025-05-01,US,FL,Android,Pixel 7,Google UAC,GGL_UAC_Retarget,1.381,12.38
U102899,2025-06-20,US,TX,iOS,iPhone 13,Organic,ORG_StoreSearch,1.5393,28.83
U102900,2025-05-17,US,MA,Android,Galaxy S23,Organic,ORG_NA,1.0731,34.89
U102901,2025-05-20,US,TX,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.8233,12.23
U102902,2025-05-10,US,NY,Android,Pixel 7,Organic,ORG_StoreSearch,1.0034,29.04
U102903,2025-05-25,US,IL,Android,Pixel 7,Google UAC,GGL_UAC_iOS,1.2486,9.7
U102904,2025-07-25,US,FL,Android,Pixel 7,Facebook,FB_Video_30s,1.3508,15.51
U102905,2025-08-06,US,NC,Android,Pixel 8,Organic,ORG_Blog,1.0492,10.16
U102906,2025-06-24,US,FL,Android,Pixel 8,CrossPromo,XPR_PartnerB,1.6671,14.69
U102907,2025-06-30,US,IL,iOS,iPhone 13,Organic,ORG_Blog,0.7071,46.76
U102908,2025-05-04,US,CO,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,1.4276,17.51
U102909,2025-05-09,US,MN,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,1.1993,15.63
U102910,2025-05-31,US,MD,Android,Moto G Power,Organic,ORG_StoreSearch,0.7089,13.57
U102911,2025-07-05,US,CO,iOS,iPhone 15,Organic,ORG_Blog,0.9931,15.49
U102912,2025-07-28,US,NC,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,1.0208,12.01
U102913,2025-07-12,US,NJ,Android,Pixel 8,Snapchat,SNP_Story_Install,0.8549,19.27
U102914,2025-06-17,US,GA,iOS,iPhone 13,Organic,ORG_StoreSearch,0.8511,17.71
U102915,2025-05-15,US,IN,Android,Pixel 7,Facebook,FB_LAL_Payers,0.4917,14.32
U102916,2025-08-02,US,GA,iOS,iPhone SE 3,Apple Search Ads,ASA_Exact_Solitaire,0.6868,13.7
U102917,2025-06-13,US,CA,iOS,iPhone 14,TikTok,TTK_SparkAds,0.8225,19.72
U102918,2025-07-28,US,MO,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.7196,12.5
U102919,2025-07-01,US,MA,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.6426,15.96
U102920,2025-07-28,US,MO,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,1.3833,14.36
U102921,2025-08-17,US,TX,iOS,iPhone 13,Facebook,FB_Interest_Puzzle,0.868,5.97
U102922,2025-08-19,US,NY,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,2.1526,27.67
U102923,2025-07-04,US,NY,Android,Pixel 8,Organic,ORG_StoreSearch,0.9892,7.2
U102924,2025-07-01,US,OH,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,1.3717,7.44
U102925,2025-06-01,US,CA,Android,Galaxy S23,TikTok,TTK_SparkAds,0.8326,28.16
U102926,2025-08-21,US,FL,Android,Galaxy S22,Apple Search Ads,ASA_Exact_Solitaire,0.6944,10.34
U102927,2025-06-24,US,TX,iOS,iPhone 15,CrossPromo,XPR_PartnerA,1.0052,6.37
U102928,2025-05-16,US,NY,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,1.5192,35.13
U102929,2025-06-21,US,WA,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.8732,13.08
U102930,2025-05-16,US,WI,Android,Pixel 8,Facebook,FB_Interest_Puzzle,1.0819,33.04
U102931,2025-06-30,US,CA,Android,Moto G Power,Facebook,FB_Video_30s,1.003,11.39
U102932,2025-07-07,US,NC,iOS,iPhone SE 3,Organic,ORG_NA,0.8701,7.91
U102933,2025-06-10,US,CA,Android,Pixel 7,Facebook,FB_Interest_Puzzle,0.888,15.33
U102934,2025-05-09,US,CA,Android,Galaxy S23,Facebook,FB_Video_30s,0.6069,9.84
U102935,2025-08-22,US,WA,Android,Pixel 8,Organic,ORG_NA,0.9008,22.03
U102936,2025-08-01,US,AZ,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,1.1751,25.24
U102937,2025-08-09,US,MO,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,1.0185,28.65
U102938,2025-06-14,US,PA,iOS,iPhone 15,Snapchat,SNP_CPI_Optimized,0.974,15.4
U102939,2025-07-31,US,WI,Android,Galaxy S22,Organic,ORG_Blog,1.2093,35.89
U102940,2025-06-28,US,TX,Android,Pixel 7,Organic,ORG_NA,0.9782,11.32
U102941,2025-05-25,US,NY,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.9099,19.25
